Mean,Std,RMS,Max,Min,Skew,Kurtosis,P2P,CrestFactor,ShapeFactor,Label
0.011622154307692308,0.0731644452161996,0.07408178260912789,0.24741784615384615,-0.27286892307692306,-0.08584997891057213,-0.1304006139298357,0.5202867692307692,3.6833471531947435,1.2478411903106077,Normal
0.011941214153846151,0.07235830216147339,0.07333700625986242,0.2482523076923077,-0.23823876923076923,-0.07295458213200057,-0.26899751186204846,0.4864910769230769,3.3850891978416766,1.2382850524258413,Normal
0.010432977076923079,0.07244604090068475,0.07319341399928883,0.23156307692307693,-0.28663753846153844,-0.10470668506803697,-0.2704051256693858,0.5182006153846154,3.916165714914234,1.2327777839429113,Normal
0.013107652307692305,0.07214179492557456,0.0733229099538678,0.25367630769230765,-0.24011630769230768,-0.008049865653415728,-0.1703184214516278,0.49379261538461533,3.459714130984598,1.2457238255045182,Normal
0.013090545846153847,0.07198991272795546,0.07317041700802926,0.31125415384615385,-0.22342707692307692,0.03758335541427453,-0.12351659374270652,0.5346812307692308,4.253825064465586,1.2449863230736822,Normal
0.012202644000000002,0.07152149082078334,0.07255500099798862,0.2369870769230769,-0.26452430769230767,-0.012191538825385087,-0.17402124840625577,0.5015113846153846,3.6458452767389646,1.248463995427195,Normal
0.012171525538461538,0.07046874762681311,0.07151216977567454,0.24595753846153845,-0.24616615384615384,-0.043239700322298104,-0.23504244920089779,0.49212369230769226,3.4422973686625475,1.240228214016231,Normal
0.01308653,0.07303995291309168,0.07420304568538645,0.2628553846153846,-0.22572184615384616,-0.01991991985362332,-0.35918701520784735,0.48857723076923076,3.5423799951536403,1.2336307605637675,Normal
0.01311378907692308,0.07004438875929701,0.07126140512660104,0.2641070769230769,-0.21633415384615384,-0.026694782789984033,-0.31548709763591365,0.48044123076923073,3.706172737597183,1.2338454830485384,Normal
0.011767663538461539,0.07152496168258642,0.07248653701791728,0.24866953846153847,-0.23531815384615382,-0.02254114269625372,-0.17460032463654285,0.4839876923076923,3.430561711067424,1.24089570246021,Normal
0.01385734646153846,0.07198153518465254,0.07330325680687376,0.24595753846153845,-0.22843384615384613,-0.03402166224956262,-0.286168868317207,0.47439138461538455,3.355342575153832,1.2364710059787354,Normal
0.013555723384615383,0.07379730291479568,0.07503199020403443,0.2561796923076923,-0.2507556923076923,-0.05810474290583566,-0.40205358348030185,0.5069353846153846,3.414272920271247,1.2266854240748857,Normal
0.013669210153846154,0.07478847769864999,0.07602738784616685,0.26535876923076923,-0.23531815384615382,-0.06248209980287451,-0.30800279949263887,0.500676923076923,3.4903049644122173,1.2324622781062955,Normal
0.011929844615384615,0.07399972887500882,0.07495519372346413,0.25847446153846154,-0.23072861538461537,-0.044474295589069415,-0.1405858943147722,0.4892030769230769,3.448386278502115,1.2480929247358492,Normal
0.01260389830769231,0.07327873422617873,0.07435476543128615,0.2436627692307692,-0.25951753846153847,-0.04969096028933621,-0.18698695365659557,0.5031803076923077,3.4902610068936033,1.24094766841862,Normal
0.009594482307692307,0.07373882558179179,0.07436039597080243,0.25847446153846154,-0.27328615384615385,-0.0955411864201821,-0.17907530556757445,0.5317606153846154,3.6751573237111255,1.2430006686184056,Normal
0.013095761230769233,0.07435355187713007,0.07549801082782505,0.25972615384615383,-0.23093723076923076,-0.03304348301649004,-0.32297276668382224,0.4906633846153846,3.4401721449120735,1.2318087869854162,Normal
0.014185533230769229,0.07416682772990062,0.07551124213359234,0.24866953846153847,-0.2221753846153846,0.019715272167420885,-0.276449780891709,0.47084492307692305,3.2931459135793237,1.2396958633252133,Normal
0.013653616153846153,0.07247051661055699,0.07374548807810269,0.2605606153846154,-0.23135446153846154,0.01357276886611729,-0.18070760440203593,0.4919150769230769,3.5332414521232773,1.2481524423693509,Normal
0.012947209692307692,0.07172034639547445,0.07287961529744398,0.2438713846153846,-0.24303692307692307,-0.00012702239841008858,-0.2006018883516818,0.48690830769230764,3.346222172277817,1.2445468966774424,Normal
0.033720889961743175,0.6755668051287351,0.6764078700101428,3.547583233532934,-3.212560778443114,0.08273904135319339,4.620690955942053,6.760144011976047,5.244739735922554,1.6470239282839059,Outer
0.030434184314703926,0.6459745079041898,0.6466910424901225,3.366874151696607,-3.0062681636726545,0.04347302589176898,4.446700449745029,6.373142315369261,5.20631017051397,1.6384507814830873,Outer
0.026999425815036594,0.6741144159388904,0.6746548856793175,3.3295140718562872,-3.283626147704591,0.04751377618799541,4.66385731185161,6.613140219560878,4.935136678812846,1.6521310695913753,Outer
0.024659310886560214,0.6936830623616004,0.6941212232893964,3.4635230538922155,-3.237332135728543,0.047346508026075526,4.617467166215187,6.700855189620759,4.989795640419694,1.6484577381744148,Outer
0.023712584805389222,0.6647010263236086,0.665123853935349,3.3006818363273456,-3.1577389221556884,0.06803580215155194,4.46058087476287,6.458420758483034,4.9625070831517295,1.640852145772652,Outer
0.021813007485029942,0.6542140589615864,0.654577605970855,3.466771756487026,-3.1573328343313376,0.04583443258074651,4.587000727783686,6.624104590818364,5.2961966997712775,1.6448758391771061,Outer
0.019526394627411844,0.6766318995885022,0.6769135894838354,3.630425149700599,-3.4087011976047905,0.07557544178263889,4.828350183041909,7.039126347305389,5.363203230221592,1.6572447995008825,Outer
0.0179750376164338,0.6893690011473828,0.6896033075038522,3.430223852295409,-3.24585998003992,0.03891744254400292,4.571734543956412,6.67608383233533,4.9741986660588156,1.6511341332615679,Outer
0.017032304732202262,0.650975701899598,0.6511984826979903,3.383117664670659,-3.143119760479042,0.04346679164238537,4.699653979301323,6.5262374251497,5.195217363919542,1.6505660649975111,Outer
0.01712939356287425,0.6613353067363049,0.6615571056680097,3.4058585828343313,-3.2109364271457084,0.07156015141721861,4.870871079289511,6.61679500998004,5.14824578808696,1.663856279231663,Outer
0.015263311719893546,0.13742061759945678,0.13826566756094869,0.5258025149700598,-0.5204421556886227,-0.02480805141038254,-0.035493941295261955,1.0462446706586825,3.8028421968040735,1.2507489751024727,Ball
0.014904221793080505,0.1362675961242987,0.13708024504191815,0.5121579640718563,-0.5579646706586827,-0.02041299209174542,-0.06008432759360005,1.070122634730539,4.070350694865341,1.2489840762883468,Ball
0.01396657854291417,0.13961381729079775,0.14031066707383172,0.5920760479041917,-0.45611784431137725,0.011748912633649553,-0.026775184006130548,1.048193892215569,4.219750787676323,1.2537612140188206,Ball
0.013386590375914838,0.1380758582486351,0.13872326204710483,0.4954271457085829,-0.4756100598802395,-0.01438911490986038,-0.12130342223990809,0.9710372055888223,3.5713343126285175,1.2487731599219447,Ball
0.012345015715236196,0.1377131545786874,0.1382653693338389,0.5386348902195609,-0.6070200798403194,-0.027351009338125447,0.02419949813117439,1.1456549700598804,4.390253920883701,1.2558666686896989,Ball
0.012019252062541582,0.1352659384080108,0.1357988825931299,0.4702497005988024,-0.5790812375249501,-0.014574046171371953,-0.07732019084093178,1.0493309381237526,4.264256277129677,1.24895301225406,Ball
0.01159681243512974,0.13716089249240845,0.1376502687537137,0.5160564071856288,-0.4770719760479042,0.01888332411452223,-0.020297302564005193,0.993128383233533,3.7490403168697486,1.2536834299494914,Ball
0.011133899387890885,0.13993355240802102,0.1403757913783856,0.5391221956087824,-0.5313253093812376,0.0073697057023103,-0.09486747851186417,1.07044750499002,3.8405638915015503,1.2455817158585398,Ball
0.01126606743845642,0.14282342764816344,0.1432670784259176,0.565923992015968,-0.5576398003992016,-0.007531658032213338,0.06357494536080921,1.1235637924151696,3.950132844431551,1.2573363207583526,Ball
0.010784420206254159,0.14080163536410423,0.14121403698071672,0.4931530538922156,-0.522391377245509,-0.015332986616775932,0.038388706620237745,1.0155444311377246,3.6992878924411983,1.2582893368590549,Ball
0.015135732461743179,0.28890600468357347,0.28930221212320245,1.5845546906187624,-1.2101417165668662,0.12677454636248592,2.632106309795958,2.7946964071856284,5.477160644537218,1.4015551626240406,Inner
0.014233161663339986,0.2891423143296357,0.28949241929078673,1.511134011976048,-1.2124158083832335,0.13552782483453393,2.129411829842863,2.723549820359281,5.2199432913583745,1.3862967794532106,Inner
0.014650592874251498,0.29361131306374133,0.2939766028625091,1.6389704590818364,-1.2354815968063872,0.135484561072291,2.170902739099672,2.8744520558882236,5.575173136647109,1.3815719331652927,Inner
0.014365451540252825,0.29133163196676204,0.2916855944032414,1.7026450299401197,-1.2946079840319362,0.1643582555054451,2.5873811982633415,2.997253013972056,5.837261293015021,1.399426399380639,Inner
0.013965874657351962,0.2906052952755096,0.2909406869056148,1.6638230339321358,-1.262608263473054,0.14554820079480874,2.463266247620683,2.92643129740519,5.718770556391458,1.4005295318135782,Inner
0.0128158474750499,0.29046544163492594,0.2907480330641573,1.4987889421157685,-1.203806746506986,0.1582505438358026,2.2655722768081317,2.7025956886227545,5.154940951174178,1.3954061820012706,Inner
0.012396101563539588,0.293565749521341,0.2938273517322721,1.5135705389221557,-1.1631979640718564,0.19596200689475854,2.0515817315096214,2.676768502994012,5.15122411170653,1.3867667278237095,Inner
0.012412182641383898,0.2913623994487084,0.2916266621734573,1.739030499001996,-1.2218370459081838,0.20431328801575296,2.5711165335135684,2.9608675449101796,5.9632081855658114,1.3988366938232997,Inner
0.012411776553559547,0.2892664046698352,0.2895325630526355,1.5481692215568863,-1.3701403193612776,0.19411759359024844,2.5553782888359233,2.918309540918164,5.347133342219048,1.402825304448365,Inner
0.01215935236194278,0.29247005967760265,0.2927227112092301,1.608432654690619,-1.2528621556886228,0.1762499913374447,2.5429892453835823,2.861294810379242,5.494731338221842,1.402312216804701,Inner
